draw_date,draw_time,actual_pick3,actual_fireball,regime,struct_weight,top4,hits_in_top4,any_hit,hit_2plus
2015-10-27,EVENING,473,1,2,0.09,0789,1,1,0
2015-10-28,MIDDAY,541,6,1,0.05,0789,0,0,0
2015-10-28,EVENING,825,4,2,0.09,0678,1,1,0
2015-10-29,MIDDAY,688,5,2,0.09,0278,1,1,0
2015-10-29,EVENING,874,8,2,0.09,0268,1,1,0
2015-10-30,MIDDAY,376,6,1,0.05,0278,1,1,0
2015-10-30,EVENING,598,8,1,0.05,2678,1,1,0
2015-10-31,MIDDAY,579,3,0,0.02,0678,1,1,0
2015-10-31,EVENING,643,5,2,0.09,5678,2,1,1
2015-11-01,MIDDAY,049,5,2,0.09,3568,1,1,0
2015-11-01,EVENING,816,6,2,0.09,4568,2,1,1
2015-11-02,MIDDAY,428,0,0,0.02,4568,2,1,1
2015-11-02,EVENING,478,8,1,0.05,0568,1,1,0
2015-11-03,MIDDAY,485,4,2,0.09,4568,3,1,1
2015-11-03,EVENING,781,4,2,0.09,4568,2,1,1
2015-11-04,MIDDAY,213,4,2,0.09,4568,1,1,0
2015-11-04,EVENING,744,7,2,0.09,4568,1,1,0
2015-11-05,MIDDAY,161,2,1,0.05,3458,0,0,0
2015-11-05,EVENING,702,7,0,0.02,4568,0,0,0
2015-11-06,MIDDAY,449,1,1,0.05,4578,1,1,0
2015-11-06,EVENING,994,7,0,0.02,1478,2,1,1
2015-11-07,MIDDAY,002,4,2,0.09,1478,1,1,0
2015-11-07,EVENING,522,9,1,0.05,4678,0,0,0
2015-11-08,MIDDAY,758,0,1,0.05,2478,2,1,1
2015-11-08,EVENING,121,5,1,0.05,4578,1,1,0
2015-11-09,MIDDAY,517,7,1,0.05,4578,2,1,1
2015-11-09,EVENING,283,1,2,0.09,4578,1,1,0
2015-11-10,MIDDAY,086,5,1,0.05,4578,2,1,1
2015-11-10,EVENING,882,2,1,0.05,4578,1,1,0
2015-11-11,MIDDAY,578,0,1,0.05,2458,2,1,1
2015-11-11,EVENING,876,8,1,0.05,2578,2,1,1
2015-11-12,MIDDAY,378,5,2,0.09,2578,3,1,1
2015-11-12,EVENING,764,8,2,0.09,4578,3,1,1
2015-11-13,MIDDAY,597,3,2,0.09,4578,2,1,1
2015-11-13,EVENING,159,7,1,0.05,4578,2,1,1
2015-11-14,MIDDAY,710,5,3,0.04,1578,3,1,1
2015-11-14,EVENING,068,1,3,0.04,1578,2,1,1
2015-11-15,MIDDAY,846,7,2,0.09,1578,2,1,1
2015-11-15,EVENING,817,0,2,0.09,4578,2,1,1
2015-11-16,MIDDAY,424,8,2,0.09,1578,1,1,0
2015-11-16,EVENING,409,8,1,0.05,1578,1,1,0
2015-11-17,MIDDAY,692,4,2,0.09,4578,1,1,0
2015-11-17,EVENING,825,4,2,0.09,4578,3,1,1
2015-11-18,MIDDAY,729,6,2,0.09,4578,1,1,0
2015-11-18,EVENING,110,8,1,0.05,4578,1,1,0
2015-11-19,MIDDAY,691,7,0,0.02,4578,1,1,0
2015-11-19,EVENING,320,1,1,0.05,1578,1,1,0
2015-11-20,MIDDAY,470,6,1,0.05,1578,1,1,0
2015-11-20,EVENING,241,3,1,0.05,1478,2,1,1
2015-11-21,MIDDAY,884,4,1,0.05,1478,2,1,1
2015-11-21,EVENING,852,2,1,0.05,1478,1,1,0
2015-11-22,MIDDAY,610,8,1,0.05,2478,1,1,0
2015-11-22,EVENING,743,8,1,0.05,1478,3,1,1
2015-11-23,MIDDAY,554,6,1,0.05,1478,1,1,0
2015-11-23,EVENING,176,7,1,0.05,1478,2,1,1
2015-11-24,MIDDAY,369,5,1,0.05,4678,1,1,0
2015-11-24,EVENING,172,1,1,0.05,4678,1,1,0
2015-11-25,MIDDAY,031,3,0,0.02,1478,1,1,0
2015-11-25,EVENING,314,1,1,0.05,1478,2,1,1
2015-11-26,MIDDAY,129,0,2,0.09,1478,1,1,0
2015-11-26,EVENING,717,3,1,0.05,1478,2,1,1
2015-11-27,MIDDAY,420,1,1,0.05,1478,2,1,1
2015-11-27,EVENING,915,7,1,0.05,1478,2,1,1
2015-11-28,MIDDAY,435,4,1,0.05,1247,1,1,0
2015-11-28,EVENING,022,9,1,0.05,1247,1,1,0
2015-11-29,MIDDAY,844,4,0,0.02,1247,1,1,0
2015-11-29,EVENING,591,0,0,0.02,1247,1,1,0
2015-11-30,MIDDAY,926,8,0,0.02,0124,1,1,0
2015-11-30,EVENING,610,5,1,0.05,0124,2,1,1
2015-12-01,MIDDAY,045,9,1,0.05,0124,2,1,1
2015-12-01,EVENING,352,6,2,0.09,0145,1,1,0
2015-12-02,MIDDAY,181,0,1,0.05,0145,2,1,1
2015-12-02,EVENING,458,3,0,0.02,0145,2,1,1
2015-12-03,MIDDAY,995,1,1,0.05,0158,2,1,1
2015-12-03,EVENING,589,4,1,0.05,0158,2,1,1
2015-12-04,MIDDAY,959,9,2,0.09,1458,1,1,0
2015-12-04,EVENING,021,5,2,0.09,1589,2,1,1
2015-12-05,MIDDAY,047,9,1,0.05,0159,2,1,1
2015-12-05,EVENING,607,0,1,0.05,0159,1,1,0
2015-12-06,MIDDAY,501,0,2,0.09,0159,3,1,1
2015-12-06,EVENING,880,6,1,0.05,0159,1,1,0
2015-12-07,MIDDAY,760,5,1,0.05,0159,2,1,1
2015-12-07,EVENING,259,8,2,0.09,0159,2,1,1
2015-12-08,MIDDAY,038,7,1,0.05,0159,1,1,0
2015-12-08,EVENING,268,2,1,0.05,0159,0,0,0
2015-12-09,MIDDAY,830,0,1,0.05,0158,2,1,1
2015-12-09,EVENING,902,2,1,0.05,0158,1,1,0
2015-12-10,MIDDAY,663,8,1,0.05,0589,1,1,0
2015-12-10,EVENING,271,9,0,0.02,0589,1,1,0
2015-12-11,MIDDAY,692,6,0,0.02,0589,1,1,0
2015-12-11,EVENING,490,2,2,0.09,0589,2,1,1
2015-12-12,MIDDAY,351,6,2,0.09,0259,1,1,0
2015-12-12,EVENING,077,4,0,0.02,0259,1,1,0
2015-12-13,MIDDAY,149,3,0,0.02,0569,1,1,0
2015-12-13,EVENING,489,0,1,0.05,0159,2,1,1
2015-12-14,MIDDAY,507,1,2,0.09,0589,2,1,1
2015-12-14,EVENING,727,4,1,0.05,0159,0,0,0
2015-12-15,MIDDAY,339,5,1,0.05,0459,2,1,1
2015-12-15,EVENING,302,7,0,0.02,0159,1,1,0
2015-12-16,MIDDAY,227,3,1,0.05,0259,1,1,0
2015-12-16,EVENING,631,3,3,0.04,0279,0,0,0
2015-12-17,MIDDAY,854,2,1,0.05,0379,0,0,0
2015-12-17,EVENING,838,6,0,0.02,0237,1,1,0
2015-12-18,MIDDAY,009,8,1,0.05,0239,2,1,1
2015-12-18,EVENING,482,8,1,0.05,0239,1,1,0
2015-12-19,MIDDAY,775,0,1,0.05,0238,1,1,0
2015-12-19,EVENING,369,4,0,0.02,0238,1,1,0
2015-12-20,MIDDAY,744,7,0,0.02,0239,0,0,0
2015-12-20,EVENING,913,3,1,0.05,0239,2,1,1
2015-12-21,MIDDAY,350,7,0,0.02,0239,2,1,1
2015-12-21,EVENING,741,9,1,0.05,0349,2,1,1
2015-12-22,MIDDAY,394,3,1,0.05,0349,3,1,1
2015-12-22,EVENING,431,7,2,0.09,0349,2,1,1
2015-12-23,MIDDAY,822,3,2,0.09,3479,1,1,0
2015-12-23,EVENING,592,4,1,0.05,0349,2,1,1
2015-12-24,MIDDAY,082,8,1,0.05,0349,1,1,0
2015-12-24,EVENING,615,5,1,0.05,0349,0,0,0
2015-12-25,MIDDAY,514,0,0,0.02,0349,2,1,1
2015-12-25,EVENING,032,6,2,0.09,0349,2,1,1
2015-12-26,MIDDAY,760,5,1,0.05,0234,1,1,0
2015-12-26,EVENING,438,0,2,0.09,0345,3,1,1
2015-12-27,MIDDAY,663,7,1,0.05,0234,1,1,0
2015-12-27,EVENING,853,4,1,0.05,0345,3,1,1
2015-12-28,MIDDAY,943,6,1,0.05,0345,2,1,1
2015-12-28,EVENING,688,8,2,0.09,0345,0,0,0
2015-12-29,MIDDAY,686,9,1,0.05,0346,1,1,0
2015-12-29,EVENING,626,6,2,0.09,0346,1,1,0
2015-12-30,MIDDAY,943,6,1,0.05,0346,3,1,1
2015-12-30,EVENING,532,6,1,0.05,0346,2,1,1
2015-12-31,MIDDAY,125,9,2,0.09,3469,1,1,0
2015-12-31,EVENING,311,5,2,0.09,3469,1,1,0
2016-01-01,MIDDAY,300,,2,0.09,3469,1,1,0
2016-01-01,EVENING,373,,1,0.05,3469,1,1,0
2016-01-02,MIDDAY,075,3,1,0.05,3469,1,1,0
2016-01-02,EVENING,043,3,2,0.09,3456,2,1,1
2016-01-03,MIDDAY,986,0,2,0.09,3456,1,1,0
2016-01-03,EVENING,030,0,1,0.05,0346,2,1,1
2016-01-04,MIDDAY,813,9,1,0.05,0356,1,1,0
2016-01-04,EVENING,395,0,1,0.05,0356,3,1,1
2016-01-05,MIDDAY,767,8,2,0.09,0356,1,1,0
2016-01-05,EVENING,679,3,0,0.02,0356,2,1,1
2016-01-06,MIDDAY,028,7,2,0.09,0369,1,1,0
2016-01-06,EVENING,205,6,1,0.05,0369,2,1,1
2016-01-07,MIDDAY,856,0,2,0.09,0369,2,1,1
2016-01-07,EVENING,018,2,3,0.04,0356,1,1,0
2016-01-08,MIDDAY,841,8,2,0.09,0368,1,1,0
2016-01-08,EVENING,223,0,2,0.09,0368,2,1,1
2016-01-09,MIDDAY,837,8,0,0.02,0368,2,1,1
2016-01-09,EVENING,163,2,1,0.05,0368,2,1,1
2016-01-10,MIDDAY,947,8,1,0.05,0368,1,1,0
2016-01-10,EVENING,806,1,0,0.02,0368,3,1,1
2016-01-11,MIDDAY,363,9,1,0.05,0368,2,1,1
2016-01-11,EVENING,479,8,1,0.05,0368,1,1,0
2016-01-12,MIDDAY,091,3,1,0.05,0368,2,1,1
2016-01-12,EVENING,065,4,1,0.05,0389,1,1,0
2016-01-13,MIDDAY,939,0,1,0.05,0368,2,1,1
2016-01-13,EVENING,457,0,1,0.05,0368,1,1,0
2016-01-14,MIDDAY,571,9,1,0.05,0368,0,0,0
2016-01-14,EVENING,104,4,2,0.09,0389,1,1,0
2016-01-15,MIDDAY,888,5,1,0.05,0389,1,1,0
2016-01-15,EVENING,179,1,0,0.02,0389,1,1,0
2016-01-16,MIDDAY,734,8,0,0.02,0389,2,1,1
2016-01-16,EVENING,193,1,1,0.05,0389,2,1,1
2016-01-17,MIDDAY,279,7,1,0.05,0389,1,1,0
2016-01-17,EVENING,737,1,1,0.05,0379,2,1,1
2016-01-18,MIDDAY,930,2,1,0.05,0379,3,1,1
2016-01-18,EVENING,051,7,1,0.05,0379,2,1,1
2016-01-19,MIDDAY,021,9,1,0.05,0137,2,1,1
2016-01-19,EVENING,775,0,2,0.09,0139,1,1,0
2016-01-20,MIDDAY,920,0,1,0.05,0379,2,1,1
2016-01-20,EVENING,876,7,1,0.05,0379,1,1,0
2016-01-21,MIDDAY,893,9,0,0.02,0379,2,1,1
2016-01-21,EVENING,764,8,1,0.05,0379,1,1,0
2016-01-22,MIDDAY,197,8,1,0.05,0379,2,1,1
2016-01-22,EVENING,753,7,2,0.09,0789,1,1,0
2016-01-23,MIDDAY,826,1,1,0.05,0379,0,0,0
2016-01-23,EVENING,813,7,0,0.02,0379,2,1,1
2016-01-24,MIDDAY,269,8,2,0.09,1789,2,1,1
2016-01-24,EVENING,294,8,1,0.05,1789,2,1,1
2016-01-25,MIDDAY,929,2,3,0.04,1789,1,1,0
2016-01-25,EVENING,780,2,2,0.09,3789,2,1,1
2016-01-26,MIDDAY,576,9,1,0.05,1789,2,1,1
2016-01-26,EVENING,665,7,1,0.05,1789,1,1,0
2016-01-27,MIDDAY,230,5,3,0.04,1789,0,0,0
2016-01-27,EVENING,821,6,1,0.05,2789,2,1,1
2016-01-28,MIDDAY,840,2,1,0.05,2789,2,1,1
2016-01-28,EVENING,526,8,2,0.09,2789,2,1,1
2016-01-29,MIDDAY,649,8,2,0.09,2789,2,1,1
2016-01-29,EVENING,361,5,2,0.09,2789,0,0,0
2016-01-30,MIDDAY,039,6,1,0.05,2678,1,1,0
2016-01-30,EVENING,888,3,2,0.09,2689,1,1,0
2016-01-31,MIDDAY,583,0,1,0.05,2689,1,1,0
2016-01-31,EVENING,895,8,2,0.09,2689,2,1,1
2016-02-01,MIDDAY,083,5,2,0.09,2689,1,1,0
2016-02-01,EVENING,154,8,2,0.09,3689,1,1,0
2016-02-02,MIDDAY,514,0,2,0.09,3589,1,1,0
2016-02-02,EVENING,712,1,3,0.04,3589,0,0,0
2016-02-03,MIDDAY,303,5,1,0.05,3589,2,1,1
2016-02-03,EVENING,817,7,0,0.02,0358,1,1,0
2016-02-04,MIDDAY,284,3,0,0.02,0358,2,1,1
2016-02-04,EVENING,166,8,1,0.05,0358,1,1,0
2016-02-05,MIDDAY,163,2,1,0.05,1358,2,1,1
2016-02-05,EVENING,567,1,2,0.09,1258,2,1,1
2016-02-06,MIDDAY,483,1,2,0.09,1358,3,1,1
2016-02-06,EVENING,075,5,1,0.05,1358,1,1,0
2016-02-07,MIDDAY,869,4,0,0.02,1358,1,1,0
2016-02-07,EVENING,453,0,0,0.02,1358,2,1,1
2016-02-08,MIDDAY,114,8,1,0.05,1358,2,1,1
2016-02-08,EVENING,740,4,1,0.05,1358,0,0,0
2016-02-09,MIDDAY,380,1,1,0.05,1358,3,1,1
2016-02-09,EVENING,292,7,1,0.05,1358,0,0,0
2016-02-10,MIDDAY,471,3,0,0.02,1358,2,1,1
2016-02-10,EVENING,570,2,1,0.05,1358,1,1,0
2016-02-11,MIDDAY,758,4,1,0.05,0138,1,1,0
2016-02-11,EVENING,385,5,2,0.09,1578,2,1,1
2016-02-12,MIDDAY,736,7,2,0.09,3578,2,1,1
2016-02-12,EVENING,156,3,1,0.05,3578,2,1,1
2016-02-13,MIDDAY,614,7,2,0.09,3578,1,1,0
2016-02-13,EVENING,646,1,2,0.09,1378,1,1,0
2016-02-14,MIDDAY,000,6,3,0.04,1378,0,0,0
2016-02-14,EVENING,712,6,1,0.05,1678,3,1,1
2016-02-15,MIDDAY,319,0,1,0.05,1678,1,1,0
2016-02-15,EVENING,523,7,1,0.05,1367,2,1,1
2016-02-16,MIDDAY,163,3,1,0.05,1367,3,1,1
2016-02-16,EVENING,989,5,1,0.05,1367,0,0,0
2016-02-17,MIDDAY,491,1,0,0.02,1367,1,1,0
2016-02-17,EVENING,105,9,1,0.05,1367,1,1,0
2016-02-18,MIDDAY,603,4,2,0.09,1356,2,1,1
2016-02-18,EVENING,434,1,1,0.05,1346,3,1,1
2016-02-19,MIDDAY,132,6,2,0.09,1345,2,1,1
2016-02-19,EVENING,463,4,2,0.09,1346,3,1,1
2016-02-20,MIDDAY,303,1,2,0.09,1346,2,1,1
2016-02-20,EVENING,767,4,1,0.05,1346,2,1,1
2016-02-21,MIDDAY,509,3,0,0.02,1346,1,1,0
2016-02-21,EVENING,574,7,0,0.02,1346,1,1,0
2016-02-22,MIDDAY,693,5,1,0.05,1346,2,1,1
2016-02-22,EVENING,001,5,1,0.05,1356,2,1,1
2016-02-23,MIDDAY,934,6,1,0.05,1356,2,1,1
2016-02-23,EVENING,812,0,0,0.02,1356,1,1,0
2016-02-24,MIDDAY,318,9,0,0.02,1356,2,1,1
2016-02-24,EVENING,340,8,2,0.09,1346,2,1,1
2016-02-25,MIDDAY,926,3,2,0.09,1346,2,1,1
2016-02-25,EVENING,776,3,1,0.05,1346,2,1,1
2016-02-26,MIDDAY,421,9,2,0.09,1346,2,1,1
2016-02-26,EVENING,999,7,0,0.02,1346,0,0,0
2016-02-27,MIDDAY,960,4,1,0.05,1369,2,1,1
2016-02-27,EVENING,807,9,1,0.05,1349,1,1,0
2016-02-28,MIDDAY,557,9,2,0.09,1349,1,1,0
2016-02-28,EVENING,898,8,2,0.09,1349,1,1,0
2016-02-29,MIDDAY,550,5,1,0.05,1349,0,0,0
2016-02-29,EVENING,456,8,0,0.02,0349,1,1,0
2016-03-01,MIDDAY,626,5,1,0.05,3469,1,1,0
2016-03-01,EVENING,380,4,2,0.09,3469,2,1,1
2016-03-02,MIDDAY,255,6,0,0.02,3469,1,1,0
2016-03-02,EVENING,118,3,0,0.02,3569,1,1,0
2016-03-03,MIDDAY,957,2,0,0.02,3569,2,1,1
2016-03-03,EVENING,671,1,0,0.02,3569,1,1,0
2016-03-04,MIDDAY,683,9,1,0.05,3569,3,1,1
2016-03-04,EVENING,661,6,1,0.05,3569,1,1,0
2016-03-05,MIDDAY,104,6,1,0.05,3569,1,1,0
2016-03-05,EVENING,745,6,2,0.09,1369,1,1,0
2016-03-06,MIDDAY,546,1,2,0.09,1369,2,1,1
2016-03-06,EVENING,819,7,3,0.04,1469,2,1,1
2016-03-07,MIDDAY,401,5,1,0.05,1689,1,1,0
2016-03-07,EVENING,707,8,1,0.05,1469,0,0,0
2016-03-08,MIDDAY,948,4,1,0.05,1469,2,1,1
2016-03-08,EVENING,748,7,1,0.05,1469,1,1,0
2016-03-09,MIDDAY,967,9,2,0.09,1469,2,1,1
2016-03-09,EVENING,933,7,1,0.05,1469,1,1,0
2016-03-10,MIDDAY,437,9,2,0.09,4679,3,1,1
2016-03-10,EVENING,869,9,3,0.04,4679,2,1,1
2016-03-11,MIDDAY,085,4,1,0.05,6789,1,1,0
2016-03-11,EVENING,237,8,1,0.05,4689,1,1,0
2016-03-12,MIDDAY,019,0,1,0.05,4689,1,1,0
2016-03-12,EVENING,721,2,0,0.02,4689,0,0,0
2016-03-13,MIDDAY,639,0,1,0.05,4679,2,1,1
2016-03-13,EVENING,599,7,0,0.02,6789,2,1,1
2016-03-14,MIDDAY,425,6,1,0.05,6789,1,1,0
2016-03-14,EVENING,777,5,1,0.05,4679,1,1,0
2016-03-15,MIDDAY,419,4,1,0.05,4679,2,1,1
2016-03-15,EVENING,527,7,0,0.02,4679,1,1,0
2016-03-16,MIDDAY,283,4,0,0.02,4579,1,1,0
2016-03-16,EVENING,268,5,1,0.05,4579,1,1,0
2016-03-17,MIDDAY,271,2,2,0.09,4579,1,1,0
2016-03-17,EVENING,590,2,1,0.05,4579,2,1,1
2016-03-18,MIDDAY,160,2,1,0.05,4579,0,0,0
2016-03-18,EVENING,670,5,2,0.09,2579,2,1,1
2016-03-19,MIDDAY,969,1,2,0.09,2579,1,1,0
2016-03-19,EVENING,363,6,1,0.05,5679,1,1,0
2016-03-20,MIDDAY,888,9,1,0.05,2679,1,1,0
2016-03-20,EVENING,076,3,0,0.02,2679,2,1,1
2016-03-21,MIDDAY,758,8,0,0.02,2679,1,1,0
2016-03-21,EVENING,302,0,1,0.05,5679,0,0,0
2016-03-22,MIDDAY,147,7,0,0.02,2679,1,1,0
2016-03-22,EVENING,245,3,0,0.02,5679,1,1,0
2016-03-23,MIDDAY,730,1,1,0.05,2567,1,1,0
2016-03-23,EVENING,373,2,1,0.05,2567,2,1,1
2016-03-24,MIDDAY,586,7,2,0.09,2357,2,1,1
2016-03-24,EVENING,593,3,1,0.05,2567,1,1,0
2016-03-25,MIDDAY,344,5,1,0.05,2567,1,1,0
2016-03-25,EVENING,243,5,2,0.09,3567,2,1,1
2016-03-26,MIDDAY,031,3,3,0.04,2357,1,1,0
2016-03-26,EVENING,943,2,1,0.05,2357,2,1,1
2016-03-27,MIDDAY,009,0,1,0.05,2357,0,0,0
2016-03-27,EVENING,468,9,1,0.05,2357,0,0,0
2016-03-28,MIDDAY,903,0,1,0.05,2357,1,1,0
2016-03-28,EVENING,911,4,1,0.05,3579,1,1,0
2016-03-29,MIDDAY,430,9,1,0.05,3579,2,1,1
2016-03-29,EVENING,640,9,2,0.09,0349,3,1,1
2016-03-30,MIDDAY,915,4,3,0.04,0349,2,1,1
2016-03-30,EVENING,339,6,2,0.09,0349,2,1,1
2016-03-31,MIDDAY,889,9,1,0.05,0349,1,1,0
2016-03-31,EVENING,963,3,1,0.05,0349,2,1,1
2016-04-01,MIDDAY,479,8,1,0.05,0349,2,1,1
2016-04-01,EVENING,703,9,1,0.05,3479,3,1,1
2016-04-02,MIDDAY,015,4,2,0.09,3479,1,1,0
2016-04-02,EVENING,555,7,1,0.05,0349,0,0,0
2016-04-03,MIDDAY,779,0,1,0.05,0349,2,1,1
2016-04-03,EVENING,316,5,1,0.05,3479,1,1,0
2016-04-04,MIDDAY,688,7,0,0.02,3459,0,0,0
2016-04-04,EVENING,437,3,1,0.05,0379,2,1,1
2016-04-05,MIDDAY,917,6,1,0.05,3479,2,1,1
2016-04-05,EVENING,958,4,1,0.05,3479,2,1,1
2016-04-06,MIDDAY,229,9,1,0.05,3479,1,1,0
2016-04-06,EVENING,615,9,1,0.05,3479,1,1,0
2016-04-07,MIDDAY,543,2,1,0.05,3459,3,1,1
2016-04-07,EVENING,280,6,1,0.05,3459,0,0,0
2016-04-08,MIDDAY,414,5,1,0.05,3469,1,1,0
2016-04-08,EVENING,062,2,0,0.02,4569,1,1,0
2016-04-09,MIDDAY,823,4,0,0.02,4569,1,1,0
2016-04-09,EVENING,298,0,1,0.05,3469,1,1,0
2016-04-10,MIDDAY,972,8,2,0.09,3469,1,1,0
2016-04-10,EVENING,416,2,3,0.04,3469,2,1,1
2016-04-11,MIDDAY,871,9,1,0.05,2469,1,1,0
2016-04-11,EVENING,807,4,1,0.05,2469,1,1,0
2016-04-12,MIDDAY,304,8,2,0.09,4789,2,1,1
2016-04-12,EVENING,591,8,3,0.04,4789,2,1,1
2016-04-13,MIDDAY,113,3,1,0.05,4789,0,0,0
2016-04-13,EVENING,869,5,1,0.05,4789,2,1,1
2016-04-14,MIDDAY,768,1,0,0.02,4789,2,1,1
2016-04-14,EVENING,953,8,2,0.09,1489,2,1,1
2016-04-15,MIDDAY,356,7,1,0.05,1789,1,1,0
2016-04-15,EVENING,155,9,2,0.09,3689,1,1,0
2016-04-16,MIDDAY,447,3,1,0.05,1589,0,0,0
2016-04-16,EVENING,650,1,0,0.02,3589,1,1,0
2016-04-17,MIDDAY,466,4,0,0.02,1589,0,0,0
2016-04-17,EVENING,780,6,1,0.05,5689,2,1,1
2016-04-18,MIDDAY,019,4,1,0.05,5689,1,1,0
2016-04-18,EVENING,864,7,1,0.05,1689,2,1,1
2016-04-19,MIDDAY,620,0,1,0.05,4689,1,1,0
2016-04-19,EVENING,646,8,1,0.05,4689,3,1,1
2016-04-20,MIDDAY,070,6,1,0.05,4689,1,1,0
2016-04-20,EVENING,827,6,1,0.05,4689,2,1,1
2016-04-21,MIDDAY,507,0,2,0.09,4678,1,1,0
2016-04-21,EVENING,360,8,1,0.05,4678,2,1,1
2016-04-22,MIDDAY,466,5,1,0.05,0678,1,1,0
2016-04-22,EVENING,568,3,1,0.05,4678,2,1,1
2016-04-23,MIDDAY,675,4,2,0.09,4678,3,1,1
2016-04-23,EVENING,064,5,2,0.09,5678,2,1,1
2016-04-24,MIDDAY,521,6,3,0.04,4568,2,1,1
2016-04-24,EVENING,126,0,2,0.09,5678,1,1,0
2016-04-25,MIDDAY,257,5,3,0.04,0456,1,1,0
2016-04-25,EVENING,015,1,1,0.05,5678,1,1,0
2016-04-26,MIDDAY,455,2,1,0.05,0567,1,1,0
2016-04-26,EVENING,935,0,1,0.05,0567,2,1,1
2016-04-27,MIDDAY,560,4,1,0.05,0456,4,1,1
2016-04-27,EVENING,006,9,2,0.09,0456,2,1,1
2016-04-28,MIDDAY,453,5,2,0.09,0456,2,1,1
2016-04-28,EVENING,117,0,0,0.02,0456,1,1,0
2016-04-29,MIDDAY,126,4,0,0.02,0456,2,1,1
2016-04-29,EVENING,534,1,1,0.05,0456,2,1,1
2016-04-30,MIDDAY,604,1,2,0.09,0456,3,1,1
2016-04-30,EVENING,037,5,2,0.09,0456,2,1,1
2016-05-01,MIDDAY,802,6,1,0.05,0456,2,1,1
2016-05-01,EVENING,563,0,1,0.05,0456,3,1,1
2016-05-02,MIDDAY,743,8,2,0.09,0456,1,1,0
2016-05-02,EVENING,287,5,1,0.05,0456,1,1,0
2016-05-03,MIDDAY,764,7,2,0.09,0456,2,1,1
2016-05-03,EVENING,958,2,1,0.05,0456,1,1,0
2016-05-04,MIDDAY,410,7,0,0.02,0456,2,1,1
2016-05-04,EVENING,970,9,0,0.02,0456,1,1,0
2016-05-05,MIDDAY,973,4,2,0.09,0456,1,1,0
2016-05-05,EVENING,272,9,2,0.09,0567,1,1,0
2016-05-06,MIDDAY,811,9,2,0.09,0457,0,0,0
2016-05-06,EVENING,728,2,1,0.05,0457,1,1,0
2016-05-07,MIDDAY,842,8,1,0.05,0457,1,1,0
2016-05-07,EVENING,198,7,2,0.09,0457,1,1,0
2016-05-08,MIDDAY,579,8,1,0.05,0457,2,1,1
2016-05-08,EVENING,356,1,3,0.04,0457,1,1,0
2016-05-09,MIDDAY,549,5,1,0.05,0457,2,1,1
2016-05-09,EVENING,900,3,1,0.05,4578,0,0,0
2016-05-10,MIDDAY,283,5,1,0.05,4579,1,1,0
2016-05-10,EVENING,091,9,1,0.05,4578,0,0,0
2016-05-11,MIDDAY,262,2,0,0.02,5789,0,0,0
2016-05-11,EVENING,959,0,0,0.02,5789,2,1,1
2016-05-12,MIDDAY,640,2,0,0.02,0579,1,1,0
2016-05-12,EVENING,029,9,1,0.05,0579,2,1,1
2016-05-13,MIDDAY,875,6,2,0.09,0259,1,1,0
2016-05-13,EVENING,318,0,0,0.02,0259,1,1,0
2016-05-14,MIDDAY,603,8,1,0.05,0589,2,1,1
2016-05-14,EVENING,864,3,3,0.04,0789,1,1,0
2016-05-15,MIDDAY,785,6,3,0.04,0589,2,1,1
2016-05-15,EVENING,717,8,2,0.09,0689,1,1,0
2016-05-16,MIDDAY,318,7,2,0.09,0578,2,1,1
2016-05-16,EVENING,669,7,3,0.04,0678,2,1,1
2016-05-17,MIDDAY,109,3,1,0.05,6789,1,1,0
2016-05-17,EVENING,480,6,1,0.05,0789,2,1,1
2016-05-18,MIDDAY,998,1,1,0.05,0678,1,1,0
2016-05-18,EVENING,189,4,1,0.05,0689,2,1,1
2016-05-19,MIDDAY,214,9,3,0.04,0189,2,1,1
2016-05-19,EVENING,087,1,3,0.04,0189,3,1,1
2016-05-20,MIDDAY,150,2,1,0.05,0189,2,1,1
2016-05-20,EVENING,581,0,2,0.09,0189,3,1,1
2016-05-21,MIDDAY,735,1,3,0.04,0189,1,1,0
2016-05-21,EVENING,455,5,2,0.09,0189,0,0,0
2016-05-22,MIDDAY,353,7,1,0.05,0189,0,0,0
2016-05-22,EVENING,465,4,1,0.05,0158,1,1,0
2016-05-23,MIDDAY,095,3,1,0.05,0158,2,1,1
2016-05-23,EVENING,108,4,1,0.05,0158,3,1,1
2016-05-24,MIDDAY,147,0,1,0.05,0158,2,1,1
2016-05-24,EVENING,524,1,3,0.04,0158,2,1,1
2016-05-25,MIDDAY,487,1,2,0.09,0158,2,1,1
2016-05-25,EVENING,284,5,2,0.09,1578,2,1,1
2016-05-26,MIDDAY,568,4,2,0.09,1458,3,1,1
2016-05-26,EVENING,567,2,3,0.04,1458,1,1,0
2016-05-27,MIDDAY,581,5,2,0.09,1458,3,1,1
2016-05-27,EVENING,344,5,1,0.05,1458,2,1,1
2016-05-28,MIDDAY,006,5,1,0.05,1458,1,1,0
2016-05-28,EVENING,032,3,1,0.05,1458,0,0,0
2016-05-29,MIDDAY,377,0,1,0.05,1458,0,0,0
2016-05-29,EVENING,805,0,2,0.09,1458,2,1,1
2016-05-30,MIDDAY,917,3,1,0.05,0158,1,1,0
2016-05-30,EVENING,525,8,0,0.02,0158,2,1,1
2016-05-31,MIDDAY,025,9,0,0.02,0158,2,1,1
2016-05-31,EVENING,141,5,2,0.09,0158,2,1,1
